targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
52.370344868584624;61.09238608164025;44.41743162254441,52.15680551018865;57.63263402586838;43.91819678198511,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0;0.9828843514478667;0.14857669368378287;0.0;0.3336817630825972;0.0012775165542709649;0.0;7.111234514796333E-4;0.01200266022457067;0.0014249667347215255;0.0021554874024687478,CMAESOptimizerImpl,6106,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
57.909728260333964;46.849916506627565;59.505940184520455,57.909728260333964;46.849916506627565;59.505940184520455,0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9392216158468796;0.8522178718884411;0.3979565083224887;0.00908870657628469;0.8393796559161353;0.0071403845747199;0.7569564417661284;0.0232031316971808;0.029843024000679758;0.010772210187673017;0.014555746410961364,CMAESOptimizerImpl,5666,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9698210141617907;0.00752568157654168;0.0016820875787153188;0.006737776276055921;0.008007386940170252;0.010259019178408236;0.00499835067123643;0.0076142966101550805;9.589437615277461E-4;0.004181243218593157;0.00565957189310899,CMAESOptimizerImpl,8141,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.001470350696259455;0.0065555164667484254;0.8881424912045179;0.006263880740715525;0.09379331988117798;0.0030684162470939625;0.002222214835676355;0.007822522699275107;0.007412480124213294;0.0020074867645738194;0.003651581603243994,CMAESOptimizerImpl,6656,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
80.59597981775288;-2.559264475533063;80.33186448246352,81.76814593029782;-0.5507578672975244;81.25454717715807,0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.5362445878301785;1.4637442711930336E-4;0.894483469505881;0.0047991002270929475;0.0;0.004764509157955965;0.1686280733822766;0.006824838672612188;0.005714774816934627;0.010943382520535476;0.0,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.886797993465067;0.0016380942306322803;0.0024079913812081466;0.008976976242841498;0.0024558169494604378;0.0032811871063051514;0.0058248608025150035;0.0054031624365217;0.001371823006090112;0.003588879074302202;0.007012154752793737,CMAESOptimizerImpl,7811,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.391757823822353;48.742736746875046;-73.1400102075056,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.011347145307782787;0.007299722498870932;0.007448307310992514;0.9902553119177677;0.2048877329347544;0.0033130929636301467;3.4125279989651687E-4;0.22200979980471383;0.5742955541336826;0.009810616419752628;0.005978743324284973,CMAESOptimizerImpl,6546,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.01152815523787;-18.762749842305247;28.507176947058845,47.01152815523787;-18.762749842305247;28.507176947058845,0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006563713439322282;0.0048095273999087754;0.8652799953786403;0.8877549166968483;0.017427283246276893;0.8110114712664154;0.7312496047757536;0.00424816188989636;0.8441487025485498;0.030258021915894433;0.026908091538050093,CMAESOptimizerImpl,4841,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9678761663473654;0.006271375245614559;0.002693532343039613;0.005129825293026951;0.007572994162890635;0.00125713848998115;0.00183110855104576;1.3341816214059062E-5;0.004099277411726417;0.0016743308607141262;1.2915016924209231E-4,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.71094123628362;49.233670286693645;29.89198920067515,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0;0.34780981133070443;0.0;0.17131077060028452;0.9846887461481888;0.1698560517586803;3.5060164624888803E-4;0.0;0.005313383988564871;0.0016207137706644712;0.0,CMAESOptimizerImpl,6656,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
50.790357605472934;46.30375329018277;53.655896721561916,50.790357605472934;46.30375329018277;53.655896721561916,0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.0;0.7398952945468423;0.015288459839336216;0.02573443997894726;0.5522023763809196;0.9858049137029651;0.7281020985927416;0.0;0.010950376054468827;0.01227344935877344;0.015358586168561257,CMAESOptimizerImpl,4786,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.937806889670867;0.0012218493420540603;0.008018150919386;0.0024345109774855855;0.009169477583979265;4.601322651183312E-4;5.482914618318464E-4;0.0020385710122576405;0.002765124101909877;0.00234216539356097;0.006497057875040922,CMAESOptimizerImpl,9901,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.01712041712353043;0.009196208018729375;0.8177641821173421;0.005595586390196405;0.7228696536695846;0.9262143453846343;0.9035975941521001;0.018999522418310114;9.303603171672689E-4;0.8750753419551177;0.014065335999494574,CMAESOptimizerImpl,4676,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.89458796140141;16.112618041368766;57.254529852189826,54.779173777701686;15.710553016018148;56.55524610719434,0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.6974764211789015;0.6624010126856028;0.8314734423242881;0.03162619421219232;0.01131071339922557;0.025642354222786504;0.6609439023040041;0.03233911533301529;0.016861983642018557;0.7677056181363697;0.014338566307420468,CMAESOptimizerImpl,4951,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9546054241182734;0.005126816841502679;8.737584700887477E-4;0.009749199891450426;0.004523173602931022;0.005525254116302649;0.00450374752170392;0.00201743774511295;0.0018419810673567221;0.0012239713361424241;0.0013670648863832722,CMAESOptimizerImpl,9626,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.007715584363101866;0.004201063601358684;0.007837511112365417;0.008831270858789018;0.005394712906247259;0.0030194325091124725;0.9676437460368131;0.0017314313084835036;0.008974200489665725;0.0023866895108456106;0.002699466186281368,CMAESOptimizerImpl,6876,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.12890755038966;25.83968384063484;72.37860748612705,67.50889178729977;24.644559111097696;68.54999377223274,0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.9240316027293639;0.4008326755695518;0.354378158248557;0.018484507983166146;0.005706043148533712;0.4013041808883256;0.9774291699878843;0.34756790324924086;0.014909094789030797;0.008094967297904532;0.00418311380764079,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,68.18651870298959;8.611233657167539;68.02593249314334,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.7700539295948771;0.01050426114911014;0.9588618662786221;0.012960664288350824;0.004869563651881023;0.9345539577881568;0.31044316534085226;0.017261196402685634;0.002382580586343006;2.3377362153888096E-4;0.0021475134422830494,CMAESOptimizerImpl,5721,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.003936216130779036;0.007242869670980976;0.005916859070198598;0.004056098737673559;0.004249235981097367;0.008351801833084193;0.0038314966078565335;0.9573210719722254;0.004446726591375743;0.00650951851126646;0.004192712882288404,CMAESOptimizerImpl,5941,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
84.2189330883204;-3.6886657038223136;66.55231175720814,83.42475729731171;-4.030838008222015;66.44753296518353,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.4163793827035502;0.012637168769537854;0.7927765728404779;0.021234247600891445;0.005536984015040842;0.42663881384389374;0.00407311906750449;0.9306267655191407;0.016119990673332946;0.003804183577578406;0.007310613029584672,CMAESOptimizerImpl,6436,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.8783879643515708;0.008066398392190458;0.0032496950549117144;0.004826120926212803;0.002533294353568186;0.005634811116704003;0.00792359728570851;0.001207736273852198;0.0066127905282255565;0.006295064060137325;4.943386797971192E-4,CMAESOptimizerImpl,8306,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.006219129175415103;0.0044954923764787946;0.009299144589957214;0.008637987511929082;0.0013101841170451846;0.0032071866881291265;0.0034706205807765863;2.5155256756160486E-4;0.9317311008126912;0.007836023325868215;0.0010864351180294631,CMAESOptimizerImpl,8361,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
34.89500100300083;-29.237271178155833;21.020668491511852,34.95003889712651;-28.776403834907207;20.520102982560918,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.033798907130002775;0.020787598825776805;0.7576800152780431;0.03532117636197085;0.010430591983911067;0.0373531013167194;0.7204159136673083;0.013253903096163519;0.5997048637478656;0.9873049247546779;0.7920119615534311,CMAESOptimizerImpl,5281,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9664784235623755;0.0035971853263551245;0.006568772563887604;0.0030023823857958333;0.0025050759168596657;0.002503683256292845;0.0031188120890237488;0.0011997034986351086;0.003733194022821181;0.001738447387575097;0.007781860433110377,CMAESOptimizerImpl,9241,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.0018191336248874642;0.002458940635051374;0.0035988081989807973;0.008291774360983793;0.010188160332594683;0.004610451513188069;0.0011836122940077883;0.008178507491902357;7.476743443591092E-4;0.9964997735077329;0.0039776753106304675,CMAESOptimizerImpl,6986,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.69689396469333;-9.584819049123366;36.47319673428681,30.150202053271627;-9.402536300509828;34.695605985632604,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.5973210555795646;0.0053263590875487835;0.0016399278409812536;0.006882661155635931;0.023037016808336988;0.0011745776198266366;0.6461079282095993;0.006524738039575904;0.01212027109651154;0.9729458797405439;0.26560707146971446,CMAESOptimizerImpl,5226,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.0607520782194;8.583268068731996;70.79009233501033,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9009623642254789;0.008044959108424787;0.005128389804405775;0.0026382454408433714;0.006719675395210035;0.007222319842627587;0.007375452619364686;0.0023058485898247174;2.7921561252752954E-4;8.138999278806997E-4;0.00269140661263769,CMAESOptimizerImpl,8416,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,19.86248721317221;-0.3642103810117814;-23.328991565819813,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.03140281332699957;0.03232022405373299;0.0020946982681785496;0.6305597386653402;0.004359314624230157;0.008661532242357769;0.5485993533492998;0.018979097372355883;0.9084153599974913;0.9341503962228196;0.8448097378162075,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
38.44014086775276;-36.83892191059718;28.602265969157102,38.60750629122062;-35.415679480533754;27.78298727089149,0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.941888460125344;0.00118514233455708;0.6978728412663189;0.0047393236837766466;0.03368590209913288;0.014697934479644814;0.023512026841447722;0.011758369528388879;0.49423747779100796;0.7467668066414401;0.9725370847078695,CMAESOptimizerImpl,5391,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.0607520782194;8.583268068731996;70.79009233501033,67.27930362025378;8.091944843472533;65.3118772259709,1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.9241546943796467;0.3655816217094117;0.9698356526296299;0.019801105621124186;0.0077270061420542475;0.009812423935336738;0.3739257184809716;0.36294626520131884;0.009747027977531771;0.3742624558775055;0.01141109327671538,CMAESOptimizerImpl,6436,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.003496766992529845;0.007388797690911306;0.9421581253049557;0.0028165128097682383;9.255123103589734E-4;0.0038305012888419686;0.006054097863398264;0.0028328563588619895;0.002555347519978607;0.007592187606978149;0.008118518563665885,CMAESOptimizerImpl,6766,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
68.06005955732883;37.59196679892424;58.51013582885819,67.79762134510645;36.84099528162948;57.72404814275962,0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01878541627480633;0.930960592376171;0.9329804755119712;0.008213464346959437;0.5318893161009707;0.028673946428880954;0.9595098865279101;0.7619985218582648;0.026507131852177693;0.005840131434472687;0.005908868733743041,CMAESOptimizerImpl,5446,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.48645112854663;57.60530840636474;43.78928714086573,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.007387629796241668;0.9679605121238847;0.16214168109058646;0.007284482632656521;0.33461031198136826;0.0;0.01251969880525732;2.4897672215028937E-4;5.497390603545023E-4;0.0;0.0018682430343169298,CMAESOptimizerImpl,6821,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,30.95491436949367;47.94606973927246;-73.28346520793998,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0014305637566413886;0.0014223711028363629;0.006794164715530807;0.967201800922289;0.24305643045738257;0.005620766994612477;0.007758635692518421;0.28767276597030245;0.8826443263475724;0.0161368148022058;0.0013376840434916036,CMAESOptimizerImpl,7481,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
35.47300283750205;35.85358913728548;-13.068481539473442,35.47300283750205;35.85358913728548;-13.068481539473442,0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.007364569692259639;0.42360731553470937;0.01855432461685843;0.011854399929690805;0.9634436589635871;0.027469429555954984;0.02893574797153075;0.6262327846488929;0.7113087341218132;0.3631482172884553;0.0033124264827048694,CMAESOptimizerImpl,4786,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.95383543873501;55.87565867988798;41.559395890738614,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,7.327872599522706E-4;0.900134681587925;0.018358933550610163;0.007041922957435626;0.8489124925947873;0.0033856954607000955;0.31975085040657025;0.2395166401179284;0.003547159237221123;0.011501358743162193;0.008651390471917144,CMAESOptimizerImpl,6601,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,41.04148432237855;49.16862727844817;30.326626266137357,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,1.7866209608497288E-5;0.38693140295903045;0.00473673058551124;0.1730535846364957;0.9172210146239851;0.17065643619102877;0.013282858377359276;8.171738663676625E-7;0.008782940956264652;0.0029957099295070365;0.005716077225706252,CMAESOptimizerImpl,7591,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
46.241725936981304;58.00858901396288;39.31689725793235,46.241725936981304;58.00858901396288;39.31689725793235,0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.011002373290482254;0.9717847651509405;0.012266332675291189;0.009802775352826233;0.9480938808262802;0.0019611211070007855;0.007779132646099948;0.003808321517186832;0.005504570751265227;0.013572776609682403;0.002730081467919057,CMAESOptimizerImpl,4346,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006619804125599604;0.9833493848040488;4.0332572410915204E-4;0.007504132248359816;0.0029714689560471313;0.008373263156656952;0.00127304500714036;0.007129628143340285;0.005623652161827993;6.339538352501822E-4;0.008271574222917336,CMAESOptimizerImpl,8801,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,46.067088814471184;19.427740794441927;47.464266666457554,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.030570225497228612;0.030919330604188007;0.6973955739309795;0.0;0.611906275212887;0.6145980865932457;0.8189659375893292;0.0;0.010379504176163061;0.7501824884387556;0.035948616643008885,CMAESOptimizerImpl,5391,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
49.15855965963554;44.480256213932144;48.423845380314376,49.12610304489964;45.234691566531595;49.777452676049286,0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.6209387727336434;0.6818595913851552;0.011208708057285466;0.023169026313632147;0.8104479200667106;0.8597852691346913;0.027967462012631797;0.006488376014646437;0.01854763187490717;0.017096736557040967;0.005680722653173124,CMAESOptimizerImpl,4181,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.002296071518779458;0.9822654344451637;0.0022953290579483874;0.00705217631581396;0.007655743966059528;0.007334114343402726;8.753370993571575E-4;0.003392747349859595;7.597894490905994E-4;0.0037056591760056693;0.0019449246891213659,CMAESOptimizerImpl,9296,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,66.47806072891309;36.02321278274867;65.90174123239579,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.8467198423577676;0.8039678140086927;0.0;0.005055585272204048;0.02678870413570813;0.010487108659111342;0.997693965951597;0.46681207844094896;0.024408946552140064;0.00405739593624204;0.02157623282936292,CMAESOptimizerImpl,4621,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.11252724445383;56.87624645772005;62.976693676819906,59.11252724445383;56.87624645772005;62.976693676819906,0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.01796105084640327;0.8784249229206694;0.001823149214480933;0.011600106120894627;0.011389306473190784;0.013507828421032266;0.8743206258188352;0.011404477360029157;0.0025538468967677593;0.01240648056940907;0.004384891648329576,CMAESOptimizerImpl,5061,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,51.980004196295084;57.30717793189155;43.678055763897085,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.004185048020723641;0.925056698918687;0.16132527991413928;0.010620703629974441;0.3865438928665631;0.009964734758891543;0.0014638034705807745;0.0047192643282467275;1.9847531968538145E-4;0.011362123125253747;0.0014796639458750775,CMAESOptimizerImpl,6106,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.00713002421935054;0.007972408261601229;0.0013074856598548953;0.004059339658653439;0.008771867338747224;0.009100580376213203;0.006191154546115954;0.9183575365438679;7.173414398328981E-4;0.005316337366781987;0.006748735103866285,CMAESOptimizerImpl,6491,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
70.49870231024887;38.15231933239699;18.389056128981608,70.49870231024887;38.15231933239699;18.389056128981608,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.01033046857982524;0.909856498019247;3.285700530007013E-4;0.0010861468661961977;0.006417568137948664;0.004984129912455884;0.005544439682380798;0.9095067547739852;0.006322184668227135;0.004045755645630393;0.0031413946761717293,CMAESOptimizerImpl,5336,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.009733347154403476;0.9697179575863738;0.004783770458282788;0.0028171788144063827;0.0022923022550394275;0.0034925856837924522;0.0016830400996650095;0.08535075440568356;0.00979884753421522;0.0032050815812681628;0.006469119521934453,CMAESOptimizerImpl,7096,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.004353085475711343;0.008752157671538962;0.0032076589702167;0.00550001466661025;0.0066614080886755744;0.0019326519838281603;0.0061489585397532555;4.3500450411268216E-4;0.954396825794014;0.0019026583211266105;0.0043607806126006645,CMAESOptimizerImpl,8251,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
24.871219337436393;22.491122653072736;-19.71128423647841,24.13761151825838;22.92427566627436;-19.54951843283649,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.02181646912247689;0.920565651856983;0.0037941041539787225;0.017144688476832787;0.6818820559137453;5.031919104370539E-4;0.010093686685604498;0.011157742972630962;0.8669414091172944;0.019532852997949844;0.7023818246917821,CMAESOptimizerImpl,6436,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.965081382051125;55.91751605933165;41.028471745585,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01138334668805095;0.9352709641436426;0.016345548870030303;0.013985047801159568;0.7470543526684649;6.369551453860476E-4;0.27454383444257024;0.22689982814156132;0.007805872407378749;0.011816387303648907;0.019605349107634285,CMAESOptimizerImpl,5776,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.003486987217059823;1.920781274682079E-4;0.0017514154007935248;0.00809432002294809;0.0013386326852213915;0.003738370373285911;0.004109216147816514;0.006536212918853637;0.004139363418176472;0.973135995623874;0.002434568132171547,CMAESOptimizerImpl,7316,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
25.101149452417104;28.038524474060132;26.08830461938309,24.265925380993004;29.892230793235193;28.106225353636017,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.019850645508377972;0.004136931283632582;0.013610732220055245;0.004311376566720964;0.8984940271776413;0.40444421163018274;3.789456393589819E-4;0.0;0.0;0.8639509343127648;0.0,CMAESOptimizerImpl,5831,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,52.370344868584624;61.09238608164025;44.41743162254441,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,2.7079365949400007E-4;0.881036844259137;0.0036999118036174184;0.0043940458644113455;0.006481507942160019;0.008686250525796494;0.008731099812851757;0.00451566985633309;0.004914788358281614;0.004476640954155584;0.005644924367573337,CMAESOptimizerImpl,6821,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
