targetLab,resultLab,targetWeights,resultWeights,optimizer,numberOfEvaluations,mixingError,penalties,normalizer,initialGuessType
19.312936634389438;-0.41324827279839993;-24.88657164896193,19.86248721317221;-0.3642103810117814;-23.328991565819813,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,8.5751445803685E-5;4.7942799335711894E-4;0.012869243243375489;0.24915064639476112;0.0017331707547515647;0.321734532262137;0.01344540055538605;0.004402077270759214;0.0037315915208814094;0.43306464397591105;0.9701412431111285,CMAESOptimizerImpl,4566,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
28.6701043239257;9.366350178130562;-6.0227470626575075,28.6701043239257;9.366350178130562;-6.0227470626575075,0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.0;0.7210086018126303;0.013602404893445557;0.37518290444502633;0.0;0.7120390579460187;0.0021953424398596178;0.0;0.9584587493165692;0.0;0.0,CMAESOptimizerImpl,5391,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.370344868584624;61.09238608164025;44.41743162254441,51.42128549356532;55.59732645646703;42.87340402083038,0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.00417561277065782;0.8801554638232342;0.31677976892656984;0.001307583400065213;0.8348423642836313;0.015251068189714324;0.007584418840103689;0.001660369698356405;0.016454653418555166;0.014552991347467771;0.0036802002615355994,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.87541073710222;47.12766950446762;-72.93680238440312,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0017602678537054104;0.010945596088669837;0.015683142361183375;0.9973491486762524;0.259111705891518;0.0067871841001947725;0.016473566216967554;0.3439742897045477;0.9082025317146952;0.012801332758946425;0.012165627017141922,CMAESOptimizerImpl,5996,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
63.3321841037512;-29.17876768570532;30.67726710144447,63.3321841037512;-29.17876768570532;30.67726710144447,0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.016473038161156642;0.0013743396217836563;0.5201628671533038;0.008240157355973792;0.0034618351609422837;0.012946905534459825;0.849740473788106;0.9727006507067226;0.8846356301200007;0.02199777625728864;0.3792406451610346,CMAESOptimizerImpl,6601,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,9.894102873706401E-4;0.0021387706754546964;0.9630618321554416;0.0025324102753541485;4.777346033165851E-4;0.0035780988445702957;0.0013379766867926777;0.007631697036299444;0.009117508424352558;0.009300577066814562;0.001019194515459234,CMAESOptimizerImpl,7426,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.71094123628362;49.233670286693645;29.89198920067515,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0;0.36902220827996357;0.006374905960768908;0.175238895343591;0.9812570257650491;0.17396704276667246;0.01032351122524229;0.004570442756118009;0.0038156699704582973;0.002589042704786326;9.0119372738213E-4,CMAESOptimizerImpl,6876,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
61.08830616024795;38.56320162512122;50.95596837486652,62.39984449689237;36.79884767929409;52.39019643116837,0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.7089912427825981;0.9830633767173718;0.2558813381626032;0.013995211969215654;0.6836850051444003;0.5528326926295098;0.7760240846194085;0.9168716025235015;0.018569138754943045;0.03253731792185862;0.035274397005405966,CMAESOptimizerImpl,3741,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006648164861998427;0.0015325159217892982;0.9848630692929482;0.0014013221589148385;0.009420513883437301;0.005417996878156738;0.0013657702455977408;0.009566732687605828;0.0041688023742977205;0.0037007881005964825;0.0062208435274337896,CMAESOptimizerImpl,6601,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.68101789086945;20.79940179722639;49.89867493422525,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.6553187728572109;0.48618529834004187;0.0011919635808793957;0.019276531297494064;0.023503331787189795;0.9265668645418949;0.7836684960353091;0.024001784702454947;0.02955931014622403;0.5967693079085081;0.020414428695221094,CMAESOptimizerImpl,4676,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
68.72683277606131;4.631708672008738;64.41304914350339,68.74182154345966;4.7327609576178205;63.45099394622557,0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.8647849907959703;0.3740897067106845;0.9676374872533929;0.35542862848684564;0.0050906497647978735;0.021176898288218417;0.5104860186393911;0.36208165727465147;0.005089964032406516;0.031791543394890626;0.024116735389233264,CMAESOptimizerImpl,7426,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006018620088998778;0.002923695718596138;0.955308807884469;0.0023109877024259868;0.0036601579431015975;0.0018036043653977796;0.008413286976402132;8.218538651635194E-4;0.00509691906234106;6.297392717229998E-4;0.00241683253380798,CMAESOptimizerImpl,6326,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.0045039886041946635;0.005289013000050123;0.009970735538899581;0.006384761652609795;0.005381949761345887;3.207641123038206E-4;0.99910666104968;0.004797144634047339;5.421534612397163E-4;0.004208926945939218;0.0013897576654462273,CMAESOptimizerImpl,9791,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
79.37159260360065;14.148354067695212;80.32762564204872,79.37159260360065;14.148354067695212;80.32762564204872,0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.006692375145282852;0.01564574277734717;0.899404528287383;5.2216651684073787E-5;0.010576466138495885;0.015166449622717399;0.9013841338324086;0.010641720430341685;0.009620170356759992;0.0026957724389320005;0.010194363504812173,CMAESOptimizerImpl,8196,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,4.6561781057019407E-4;0.004319226883172921;0.8982317704937848;0.006582836748956959;0.00876980543337218;0.001378449252190024;0.0032376701991325765;0.004043808361698692;0.009307703359946103;0.005488590394211972;0.0027795299276423308,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.001059062170285713;0.006137045142133061;6.990976648582866E-4;0.002959560008864371;0.005958456063930929;0.005472096373238937;4.7570759488625724E-4;0.970993993866523;0.007089833075323995;0.005826317735344628;5.584349895932402E-4,CMAESOptimizerImpl,5226,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
95.57892949830014;-13.751606889197687;63.68182199868655,95.57892949830014;-13.751606889197687;63.68182199868655,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.019293103352980078;0.007799120173199828;0.9937419537032863;0.01263787092824652;0.009985885170527689;0.004459421994324244;0.005310166728088574;0.9884827532794814;0.008776739864866694;0.012447701465098635;0.014781683291390728,CMAESOptimizerImpl,6986,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.006970375765517344;0.0011418421723190832;0.9803181097838405;6.455018591108258E-4;0.0076075891400262125;0.005743110097966388;0.0047802410616741686;0.0036642634485479584;0.002464776806137876;0.004189172139083781;0.005449573639813364,CMAESOptimizerImpl,6821,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,17.00761640577656;41.215693112707676;-61.13451344818507,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,0.009772758193278426;0.0033674355671906714;0.016970833152678118;0.5206488060643252;0.25308250126513276;0.018457925023071975;0.00910321412862046;0.010527017741838618;0.9178565889709671;0.5257942832457523;0.0010579345805352943,CMAESOptimizerImpl,6656,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
54.57037079977823;-40.239668742041324;26.33894831144653,54.423268648532826;-38.51958221533336;26.18312090748749,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.8228247804702482;0.008436764099714384;0.829558326931405;0.45520219002372536;0.0029517829451706458;0.02067662871357596;0.013916902547238156;0.449631369651335;0.9844781192945291;0.011820057642243354;0.7976317482663033,CMAESOptimizerImpl,5831,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0010040027479316209;0.006789530086476226;0.9584635633524538;0.0019371693000604603;0.00763725672592819;0.003607049459080517;0.0015647170183725346;0.0013528487596233532;0.003479305765857966;0.003165018443810239;0.008221575603447258,CMAESOptimizerImpl,7426,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.002972732389807499;0.004098287759265885;0.0021728761793454216;0.005772163139306232;0.0053014121809197715;0.004118782397751922;0.005218803250326814;0.0017331290676006516;0.0022345596607782877;0.9051701291922486;0.0013678361708042953,CMAESOptimizerImpl,5611,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
47.51573576637877;-21.523491933675643;44.800938456399244,47.51573576637877;-21.523491933675643;44.800938456399244,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.9139987055383872;0.019695443665446326;0.6459049394864571;0.013128781543796111;0.013287077406671673;0.022251770116264134;0.78436581501208;0.008479708685252517;0.7035909894508565;0.483589422129805;0.009535048124673332,CMAESOptimizerImpl,4291,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0018399515541109917;0.004254844276641648;0.9749378834862186;0.007007461937440431;0.00426579128529812;0.001043257989686949;0.001103693229653967;0.008766162651807788;0.002166319297504668;0.004628347748879533;1.7491520023889956E-4,CMAESOptimizerImpl,5996,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,20.011663284427932;0.3055652997995262;-23.08314147839835,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.02466917713650241;0.004870401618854531;0.012342827749641367;0.3114970171655373;0.016606045260321133;0.6096512401450427;0.021492992845083173;0.014644041162615192;0.6100843665032661;0.48014206659077047;0.973561729760382,CMAESOptimizerImpl,6381,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
59.78568277248836;-49.76875426324007;37.48768618215279,60.02101941058763;-44.948906364512986;36.3998848103272,0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.6345525933710976;0.0016939839708747595;0.6283115973834704;0.010692842893920527;0.018025553337422572;0.01799836348351684;0.014698859520727225;0.4365748297562304;0.48358598760514454;0.024373532744811986;0.9757141728300851,CMAESOptimizerImpl,8636,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
93.05467216824698;-13.52443756677374;88.24413337218287,93.05467216824698;-13.52443756677374;88.24413337218287,0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.003611744969321021;0.005086308863670603;0.971654049605452;0.0064425089579895085;0.007599683807127138;0.005901236671354778;0.009148197287250618;0.010244165117933295;0.004428759195006157;0.006185850785164275;0.0034327542603864282,CMAESOptimizerImpl,7151,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.71094123628362;49.233670286693645;29.89198920067515,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0;0.3590737763683711;0.0050176436500804595;0.17293944597358796;1.0;0.17263106677942747;0.0;2.2247539680107808E-4;0.0;0.008901810690315459;0.0,CMAESOptimizerImpl,5611,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
29.73953279288022;46.747709766412875;-29.09608102320025,29.73953279288022;46.747709766412875;-29.09608102320025,0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0,0.012828704257708304;0.00669483570659503;0.009070156440762095;0.9502396029340383;0.9466943773322102;0.009507363906964921;0.014493208832830888;0.017041235808030988;0.009546555649480582;0.013887701134734353;0.007730505956321266,CMAESOptimizerImpl,5666,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01419126247660826;0.0;0.010658712188555056;0.9369289368640522;0.1835487075310955;0.0;0.010544217653011986;0.19695909330088635;0.47535224869976606;0.0;0.003357186343346446,CMAESOptimizerImpl,7976,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.021369652718013853;0.004461302120034333;0.838848578021706;0.013779520285403236;0.7588740345635137;0.8080155165053593;0.9385020587044507;0.011240253887454798;0.0071007171837078175;0.8764323772078847;0.02810723499656739,CMAESOptimizerImpl,6216,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
36.392129300683614;4.55473386123792;2.9753491262357823,36.563849503059345;5.91828645865497;-2.422459721114689,0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0,0.009272622310737623;0.8691639535959338;0.022842479910203075;0.39972638761300544;0.030979936082840984;0.9370514416140391;0.0059749369152546725;0.8892382979961908;0.758616449840133;0.8518942237947821;0.6065386453959232,CMAESOptimizerImpl,4566,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.845084026344246;47.759859170898366;-72.38969265164621,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.012900312234460419;0.013660163462917254;0.003772321712801098;0.9507197062516382;0.22560848772210773;0.007681779147009045;0.010469105023470305;0.27022695599273316;0.6745892702173025;0.007801460476145102;0.005509199103040124,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,3.9813573609916706E-4;0.002383584961884893;8.870788031268319E-4;0.008715108745031659;2.3287010575256045E-4;0.0014129229176326691;0.9581926237799288;0.002325528455938636;1.9684529853239777E-4;0.004735451667665916;0.007724619078678366,CMAESOptimizerImpl,10001,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.092576429541424;-5.28143206956061;28.662270190833404,45.092576429541424;-5.28143206956061;28.662270190833404,0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0,0.810161574195209;0.8582561978516625;0.7067993417403086;0.8263340241057273;0.026088335632569314;0.7425317356424732;0.01807710021682952;0.020173745727112787;0.8267162676870891;0.017012681571613793;0.013724845195573026,CMAESOptimizerImpl,4401,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.21332803549989;47.49140354483483;-72.85467502074259,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.010514858194100841;0.0;0.008264589849995884;0.9937306540752672;0.2572173110696837;0.015107966356017754;0.0;0.30817323119784606;0.900139786156369;0.01767925662045866;0.0,CMAESOptimizerImpl,6161,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.004630283597239289;0.0013685525665081673;0.005509671725511244;0.007308390816928583;0.006637778626281689;0.004651477048905688;0.0032276077238667716;0.8474814493384504;0.004797141220516315;0.005793218772638022;0.007375199532858834,CMAESOptimizerImpl,8251,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
62.69627179901798;20.90085576868844;-51.83520868961304,62.69627179901798;20.90085576868844;-51.83520868961304,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0,0.00583268704405274;4.15991463177624E-6;0.01078213463094211;0.9103427850132781;0.00892309737626504;0.010381839905662063;0.010152068485665565;0.9090989203113246;0.01452039299057534;0.01601063997453262;0.018100179241123796,CMAESOptimizerImpl,5556,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.004339679631311176;0.0032992836257554185;0.005629431334020833;0.9951088312423424;0.1940559822439561;0.002286279773716293;0.007864687782553078;0.20983916388936474;0.499958255970619;0.0077003497190776884;0.0017419271435926463,CMAESOptimizerImpl,7261,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
16.24447400883688;44.35786734366931;-64.94072656183228,16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0,5.64266615280677E-4;0.0024006328146588146;0.002535002516723757;0.005094842419966678;0.004768687297841374;0.0042563917927881945;0.005087801838090643;7.899405654593762E-5;0.9597717315713897;0.001395683186527193;0.0016871343816780115,CMAESOptimizerImpl,8306,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
25.18524848110855;51.54748676970913;-76.96435292963555,25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0,0.012547512306413825;0.003210370772542161;0.016428688395632038;0.8627545980585327;0.017127255206531706;0.01392654306001518;0.007029484726960325;0.009208487124364348;0.8478165194164217;0.011028462780437977;0.010501211114708385,CMAESOptimizerImpl,4786,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0038177323390863305;0.009023589770734293;0.004505202633480166;0.9409288439838697;0.18336267335811993;0.003536887232047641;0.006155598541428391;0.19891760800077643;0.47658752892513523;0.0038800630558243846;0.0021672889320907677,CMAESOptimizerImpl,8416,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
0.0;0.0;0.0,0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0,0.005359915534886494;0.007354083682143598;0.004737664252209358;4.174680233086023E-5;0.009883496931193395;0.009372783664033843;0.0076264929524978604;0.007692758706022068;0.0014964508161912158;0.959084646126112;0.004280180598043003,CMAESOptimizerImpl,7206,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
14.748628160328852;23.83580831796614;-37.53158008662509,14.840518875412553;24.02000981131211;-37.377689385267544,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0,0.02019497728373313;0.011475236167484528;0.023555813692822853;0.39742808705586496;0.8320129313977747;0.004897278789809509;0.0013616442844411325;0.020305729467190774;0.7425446060698917;0.9713989091823482;0.8784941251967016,CMAESOptimizerImpl,5721,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.87541073710222;47.12766950446762;-72.93680238440312,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.003698203670195607;0.005148580467325039;0.005696877684866867;1.0;0.2596506832224605;0.01593205553255768;0.012539734722920958;0.34430843918085985;0.9125527042842054;0.008276059338038617;0.017935911443465367,CMAESOptimizerImpl,6051,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
19.312936634389438;-0.41324827279839993;-24.88657164896193,19.917553701365804;-0.11564648266845778;-23.23822845108221,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0,0.006078832947386688;0.018252748358754102;0.007760844096221079;0.2640418961410076;0.00467788105407784;0.4747066193083878;0.0075679624286923985;0.009069027357911546;0.29585749233282793;0.527809432783962;0.9632124548857283,CMAESOptimizerImpl,5446,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
27.489191565344967;28.08162586143573;-57.47075830565033,27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5,0.00793266130779723;9.97591159523985E-4;0.00366483275721693;0.9477992813467329;0.01602592556884123;0.01899005030578961;0.01268001122664513;0.005725000320397376;0.017406994528269864;0.016404347951012387;0.9416873568491829,CMAESOptimizerImpl,4731,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
32.112010421859175;55.57715769733368;-81.89570995877071,31.824067906870425;48.72249276063237;-73.01009636015755,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0018338500756544297;0.002511616175973484;0.003300901024069854;0.9904267843176491;0.19425888575112088;0.010027482962018056;0.0054474656385984505;0.2132438010570317;0.5034695553849288;0.0011626086130335604;0.0053180515246522035,CMAESOptimizerImpl,8911,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
45.83013734686718;20.028389728642402;46.87686885739514,45.83611710349972;20.061257276790144;46.49263756618291,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0,0.9607774865072678;0.7197935052235125;0.017386640587643148;0.02044193998903388;0.6830281017939229;0.8831179170579548;0.914330085909515;0.02908968270014292;0.040722640847788226;0.031942977755934604;0.6115559766368627,CMAESOptimizerImpl,5391,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
42.90488439894299;42.68470527033335;44.11158807563946,42.89782305057957;42.65646575365351;44.56313901817247,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0,0.0072610355939929415;0.9873975239602546;6.27606223484057E-5;0.00719047671724312;0.7473057763768772;0.5497847661054371;0.39571312695471067;0.01824545283541058;0.003068940143489918;0.3571194101027574;0.013225994315063678,CMAESOptimizerImpl,4731,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,40.84811118226218;52.3102256371657;36.128954207711374,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.005601520979666544;0.7999614535439566;0.008495425465393022;0.007553013868857385;0.8889340955407764;0.011785175674526763;0.014005688133026894;0.013043633229250591;0.00880395515059777;0.2029654394338929;0.007442975874430532,CMAESOptimizerImpl,5556,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
67.64497183318726;41.34904304583387;74.38042449068686,67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0,0.00619428044103736;0.0028528726484048435;0.007304690231830262;0.005986747172344235;0.0016228933106299868;0.007454434197341305;0.9876140971357704;0.0029758157717299023;0.006229143405693893;0.004736137576239668;8.921392148911601E-5,CMAESOptimizerImpl,6601,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
52.172817814275476;54.55700482417547;57.915500083406755,52.49349731600654;52.3553944856372;54.78692870894425,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0,0.780243035312496;0.734685141709072;0.026880417625932778;0.0017653792533664928;0.9068030504656899;0.0034317438066032257;0.34923535580082654;0.017036925751890922;0.0023113384025521683;0.016267035008258622;0.015382345421701424,CMAESOptimizerImpl,4731,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
40.362733626571746;54.79863856636899;33.349081115326264,41.25558086665274;50.176122879771775;31.263028831001762,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0,0.01317677593746091;0.391132216071088;0.0024515739539354093;0.0018467205303557997;0.9761132253491083;0.0036246248463709992;0.27656576772444313;0.236924744551366;0.0013607080278445066;0.4501711437731979;0.005399193444026398,CMAESOptimizerImpl,7701,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
100.0;0.00526049995830391;-0.010408184525267927,100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0,0.0011847013811864544;0.0015884893238901263;0.0053207897469885745;0.005291245461483367;0.004031856791091001;0.006634105028485384;0.00848479992468096;0.9515969804812244;0.008832859605326017;0.004039868572579276;0.007263411542773957,CMAESOptimizerImpl,5006,DeltaE2000,SparsityPenalty,ProportionsNormalizer,Uniform
